post_link,Profile_Link,profile_headline,likes_count,comments_count,post_content
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6457951053588553728,Andriy Burkov,"ML at Gartner, author of The Hundred-Page Machine Learning Book (Hiring!)",348,24 Comments,"A good choice of recommended books for learning Machine Learning.

"
https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6455706018704826368,Richard Shibi,Software Dev ✔️SiteCore ✔️Magento ✔️Creative ✔️Design ✔️FinTech ✔️AI ✔️VR 📣32K Followers 📣Growth Hacker 📣Connector,569,176 Comments,"According to a research done by Google, the more Artificial Intelligence gets
advanced, the more aggressive it becomes... Those who come from the AI field,
what do you think about the core reason for such behavior? Why would advanced
AI use more intrusive techniques instead of cooperating with others?
hashtag#innovation hashtag#technology hashtag#socialmedia hashtag#startups
hashtag#artificialintelligence hashtag#research hashtag#AI hashtag#ML
hashtag#machinelearning

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6455008239481393153,Ajay Ohri,Author of 4 books on Data Science|Machine Learning|Big Data Analytics|Python|R|SAS| 16 yr Experienced Data Scientist,312,10 Comments,"I love data science. I love it when the data is dirty and I love it when we
crack the puzzle to unleash insights. I love the dashboards and I love the
algorithms. I even love the IDEs and GUIs and the languages. I am lucky to be
paid to have fun. # hashtag#technology hashtag#love hashtag#jobs
hashtag#machinelearning hashtag#analytics

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6454931488478679040,Jalaj Thanaki,Data Scientist | Technical Author | Natural Language Processing |Machine Learning|Deep Learning| Artificial Intelligence,"1,036",100 Comments,"I want the cheat sheet on ""When to use Which ML algorithm"" so I have made it
one by myself. Hope this will be useful. If there is anything that you want me
to update then do let me know. Download link is here: https://lnkd.in/enWrRQU
hashtag#machinelearning hashtag#ml hashtag#datascience

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6453245844400500736,Hardik Lashkari,Content Writer | Creating Content for Humans in the Age of Bots | Follow #LetsTalkContent,218,61 Comments,"Did I fall in love with you at the first sight? Hi Sweetheart, You have been a
saviour to me, always, so I thought to recall the loving memories of our
relationship. Okay, so did I fall in love with as soon as I saw you? No, I
didn't like you in the first instance. I was always told that I should
maintain a distance with you, and rather fall in love with your fair white
companion. But, did you remember how the ice broke? Yeah, I still remember
that night when I was suffering from high fever because of cold environment.
Mom wasn't around so dad allowed you to wrap me in the hotness that you
possess. I felt so happy and relaxed, and I instantly fell in love with you.
Do you still remember that? Those nights, when I wanted to write without
sleeping or tiring, I remember how I would hold you tightly, you kissing my
lips and refreshing me. If you were not there, I wouldn't be writing today.
Those times, when I was lonely and depressed, I remember how you would rejoice
me. People might not realise how close you are to me, but you'll always remain
most lovely companion to me. Be my side always :) - A letter from a diehard
tea lover to his love ""Chai"" Prerna Kumar here's my hashtag#merichaiwalikahani
which isn't just mine, but every chai lover's love story :)

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6453135561384304640,NA,NA,NA,NA,NA
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6450519247952187392,Shiju Varghese,"Consulting Solutions Architect & Trainer on Go (Golang), Distributed Systems and Microservices | Published Author on Go",127,21 Comments,"In IT industry, some people are passionate on learning new technologies, and
then write articles and speak at conferences on it. Many people believe that
these early learners are technically brilliant and superior than all others in
regard to technology. This is a wrong assumption although some people in this
group are brilliant and true leaders. Among the early learners those who write
articles and speak at conferences, some people are lacking technical depth and
their learning will end with some beginning on it and ""hello world"" kind of
articles and demo at conferences, but will never look things at real-world
perspective; they are ""poster child"" of technologies who could not evaluate
technologies and not capable of driving people and projects for building real-
world systems. These people are also misguiding developer communities. Many of
the early learners are not early adopters. On the other hand, many people are
brilliant on technology with deep knowledge and real-world perspective, but
they don't write articles and don't speak in conferences, and not contributing
anything to developer communities. These people should contribute to developer
communities by demonstrating their core knowledge on the technology.

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6449894470241611776,Awantik Das,CTO - EdYoda | Hiring Passionate Professors (Python/Data Science),24,2 Comments,"hashtag#Opening at zekeLabs in hashtag#machinelearning Full Time Positions for
Technical Instructor (Machine Learning) & Sr. Technical Instructor (Machine
Learning) Roles & Responsibilities - Research, Consulting & Training.
""Everybody wants a good teacher, be One"" Prudhvi Potuganti, Joy Prabhakaran,
Ankur goel. Please connect me to folks interested in this. Previous Post (More
Info.)- https://lnkd.in/f_y3kZd

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6449587632883240960,Pushkar Kumar,"SDE 2 @ Amazon. Empowering Students and Professionals in DS, Algo, System Design, Interview Tips | Let's Connect.",233,13 Comments,"Scikit-learn and tensorflow together...

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6448890603697725440,Nimish Rao,Principal Technology Evangelist at Aware Group,22,3 Comments,"Mentoring Request : Hi LinkedIn network I was wondering if there were any
experienced technology leaders in the data space who were open to mentoring? I
am asking for myself. Thanks very much. hashtag#management hashtag#networking
hashtag#mentoring hashtag#businessintelligence hashtag#reach

"
