post_link,Profile_Link,profile_headline,likes_count,comments_count,post_content
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6481330772413378560,Prudhvi Potuganti,Data Scientist | Craves to Learn | Loves to Solve | Lives to teach,92,10 Comments,"A full 3 day workshop opportunity excites me much more than 2 hours lecture.
Last three days of my life were the best. I trained 40+ faculty with PhD’s and
average 10 years teaching experience. Electrical Engineering was my first
love. And “Data science application in Electrical Engineering” is a
‘Goosebumps’ topic for me to deliver. While corporates are struggling to
organize trainings, a bold college in Hyderabad organised this 3 day ‘Faculty
Development Workshop’ for which I was a sole resource person. Bdw, guys am not
hyping this topic. Load forecasting models are as old as best neural networks.
Engaging working professionals is a challenge. Imagine what if the audience
are teachers, domain experts. It was an intimidating task. 24 hours long
content with applications, from scratch implementations coupled with hands on
is very exhausting to prepare and finally 160 kms of travel every day and
record low temperatures in Hyderabad. Nevertheless, the passion to teach and
quest for challenge won !! Received the best of my life’s compliments.
Extremely humbled to share this with you. Best gift on the second anniversary
of me becoming a Data Scientist from an Optimization engineer.

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6481390968426848256,KJ Gopika,Product Management | Developer | GHCI-17 Scholar,11,2 Comments,"Last week a telemarketer from Zomato called me. He was promoting their Gold
membership and was insisting that I was missing once in a lifetime
opportunity. He asked whether I was a veg/non veg and even gave examples of
how I would get a 'Butter Chicken' free with ' Tandoori Chicken' for a year! I
did not hang up for a minute or so because I felt that for them, targets and
number of calls matter. When I said I was not interested in the scheme, he
asked me to pass the phone to my parents so that they can make me understand
this valuable opportunity that I was missing. I found this a bit odd
considering the fact that I was an earning independent member of my family.
They should have done better research on their user base. How could he have
handled it better? Thoughts? :) hashtag#marketing hashtag#zomato hashtag#calls
hashtag#markets

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6481057955952332800,Vinay Babu,Data Scientist at TMW Systems,17,3 Comments,"Recently hearing out to a renowned industry expert in AI and like the spirit
with which he says anyone with a basic coding skills can work on AI. Really
Amazed with his thoughts where he is encouraging the next generation of
workforce/new College grads to catch the AI bus because sooner or later the
industry is going to wake-up for it. Wish that should be the spirit with which
all of us need to mentor our next generation and not by scaring them with the
odds and complexity in this field which I see many among us try to induce this
fear in the new comers. Bottom Line: Grow together and let every join the AI
revolution. we need all of you to achieve it. hashtag#artificialintelligence
hashtag#datascience hashtag#datamining hashtag#machinelearning

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6478980524651188224,Prudhvi Potuganti,Data Scientist | Craves to Learn | Loves to Solve | Lives to teach,320,17 Comments,"More than 70% of roadside vendors in India give food even before you pay. They
sell on roads where you can easily give a slip after eating. Indians have
clearly forgiven the ones who stole food. Yes, we are empathetic. Since two
days, the zomato guy eating food has gone viral. Yes it's a mistake. Or lets
say a blunder. I suppose hunger has driven him to act like that. If it was his
greed, he would have been doing it everyday. Now, @Zomato charges food
delivery fee and uses 'partner' bike to deliver food. Your are running
commercial operations without commercial vehicles - cleverly bypassing laws -
many does it. You create unhealthy competition among 'partners' by giving more
orders to one who delivers fast. So are you encouraging wrong routes and rash
driving ? I have seen tons of food delivery guys coming in opposite way. 5G
speed ?? 5 Generations will cry if that sole bread winner dies on road. You
dont even offer insurance for them. With pathetic conditions of work for
delivery guys, exploiting unemployment to the core, you now want to get tamper
proof and two times more plastic. Its time you talk about hashtag#sustainable
hashtag#empathetic business.

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6479986595004026880,Prudhvi Potuganti,Data Scientist | Craves to Learn | Loves to Solve | Lives to teach,104,7 Comments,"The interviewer goes through Data Scientist CV Interviewer: You have excellent
achievements. Tell me one single reason for this success? DS: Boosting
Interviewer: Can you please elaborate? DS: Sir, I owe all this success to my
Manager’s Boosting Interviewer: Oh really! That’s interesting!! So how does he
boost you? DS: Sir, the same way the boosting in ensemble works. Every week he
sets certain tasks. At the end of the week, during the weekly review, the
wrongly accomplished tasks get very high weight (like misclassified points).
This process is repeated over and over every week until I come up with
everything perfect. The interviewer in his late 40’s started thinking when did
his wife learn Data Science hashtag#sunday hashtag#fun hashtag#datascience
hashtag#wayoflife

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6479940261718876160,Andriy Burkov,"ML at Gartner, author of The Hundred-Page Machine Learning Book (Hiring!)",278,19 Comments,"If you write a book to make money, you should know that only in the US alone
between 600,000 and 1,000,000 books are published each year.

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6479624813068546048,Pawan Kumar,SEMrush Marketing Show Ambassador | Digital/Content Marketing Consultant | I Help Businesses & Startups In Their Growth,59,56 Comments,"""Once Upon a Time"" - This phrase opens the floodgates of a child's
imagination. So today, I'm inviting you to complete this sentence. Let's back
to old school days. :D ""Once Upon a Time______________""

"
https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6478919167071358976,International School of Engineering (INSOFE),"7,790 followers",91,3 Comments,"Culture is the soul of an organization. Company events bring cool to the
workplace and highlight the company’s core values and culture. This is a nice
avenue which provides everyone with a place outside of work to get to know
each other. This shift is vital in motivating the employees. We are happy to
announce the beginning of the cultural club ‘INCITE – INSOFE Culture In Team
Events’ at INSOFE.

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6478750356615499776,NA,NA,NA,NA,NA
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6478638115157311488,Venkatesh Gupta,Product @ Internshala | Ex - Frontbench| Ed-Tech Enthusiast | Guest Writer at Leading Digital Platforms,77,12 Comments,"Can you stop scrolling to read for a while? Two person. First person - X.
Hails from a Tier 3 college. Works on a start-up idea. Gets huge response on
social media. Approaches for funding. Faces an inherent bias. Gets no funding.
Another person - Y. Hails from top most engineering college of India. Copies
the idea of person Y. Gets huge response on social media. Uses his network.
Gets mammoth funding. Wow and applauses from all around. What if I say that
this isn't a fictional story? Deepak Kumar Avinash Raj Whatever may be the
case, persistence always wins.

"
