post_link,Profile_Link,profile_headline,likes_count,comments_count,post_content
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6511087246467264512,Prudhvi Potuganti,Data Scientist | Craves to Learn | Loves to Solve | Lives to teach,110,17 Comments,"What is the use if you cannot leverage your network. ? Many DS aspirants send
me messages seeking any job opportunities. Unfortunately, I cannot help
everyone. But here is something I could do. I have downloaded my connections
data and picked up companies which had data science roles. You can approach
them through any channel for openings. The link is in the first comment.
hashtag#networking

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6510683640563884032,Prudhvi Potuganti,Data Scientist | Craves to Learn | Loves to Solve | Lives to teach,73,2 Comments,"If you aim at the sun, You will reach the moon, If you aim at the moon, you
will not even get above ground. Hence always aim to become an outlier, you
will at least become an influential observation, which has enough influence to
change the status quo. This is the answer to everyone who is worried they
aren't getting calls. More such answers at today's session. The link in the
first comment

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6510105929051144192,Harish Julapalli,Data Scientist with Nissan | Pythonista | NLP Enthusiast,100,11 Comments,"I am very happy to say that, I've completed my first Machine Learning project
after very long hours of study and practise. My project was to predict various
types of attacks in Telecom networks using Machine Learning techniques. I have
learnt a lot of new techniques on the go, read some research papers on
Intrusion detection in networks and was able to apply them successfully.
Excited to do lot more cool projects and learn new things. Thanks a lot for
the community for constant inspiration. Kyle McKiou Kate Strachnyi ♕ Prudhvi
Potuganti Randy Lao ☁️ Karthikeyan P.T.R. and many awesome people.
hashtag#machinelearning hashtag#datascience hashtag#python. Link to my git
repo: https://lnkd.in/fkmRdfq

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6508179933985116160,Prudhvi Potuganti,Data Scientist | Craves to Learn | Loves to Solve | Lives to teach,176,10 Comments,"Rejections are common. Everyone gets it. Recently I got rejected for
'teaching' a recorded course in Data Science. And the reason is - I faltered
during the demo. During my introspection, I realized that I am not a garden
mower to work seamlessly and then come back after a week and mow again. I am a
driller of an oil rig. I dig in depth. When I teach concepts, I aim at 100% of
students understanding from zero. Only when you go to depth, you need not
revise again for every interview - my belief So a driller takes breaks and it
pauses as well. But once a hole is made, its only another hole pending.

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6506712311481372672,Prudhvi Potuganti,Data Scientist | Craves to Learn | Loves to Solve | Lives to teach,40,6 Comments,"And things like this on bday, makes up for all hard work and restlessness.
Thank you. My dear student, intern, well wisher :) hashtag#datascience
hashtag#mentorship

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6506371134521475072,Prudhvi Potuganti,Data Scientist | Craves to Learn | Loves to Solve | Lives to teach,74,6 Comments,"You may not be among 1% intelligent You may not be among 1% rich You may not
be among 1 % beautiful but.. You can be among the 1% who give back. This post
is inspired from work of FrontBench by Venkatesh Gupta and Deepak Kumar.
Today, I am taking up the first mentorship session for data science aspirants
by FrontBench Details here - https://lnkd.in/fFXvK6b

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6506443458251718656,FrontBench,483 followers,38,2 Comments,"Holla, FrontBench is live with the first mentorship session on Data Science
today. Prudhvi Potuganti, a data scientist and co-founder of The Positive
India is coming to talk with you. You can register here :-
https://lnkd.in/fCrRExt Time : 8 PM onwards. 100 seats only!

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6505174981297692672,Sarvesh Dubey,GCI-2019 Mentor @TensorFlow | Matic Winner @HackVerse | Actively seeking opportunities for summer intern (2020) for SDE,216,6 Comments,"hashtag#pulwamaterrorattacks hashtag#proud Sparsh - Techno-Cultural Festival
of NIT SURAT and the biggest festival in Gujarat was cancelled on behalf that
there was not a good situation in India due to the attack. And all the funds
of this festival is to be donated to the brave hearts family Proud to be a
SVNITian Proud to be a NITian No education is helpful if we can't help our
brave men's.

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6505831845412868096,Kunal Jain,"Founder & CEO at Analytics Vidhya, On a mission to help million people learn data science this year.",218,69 Comments,"This got me thinking - What is one of the most important skill every manager
in hashtag#datascience wants in their team, almost everyone (should) tests
people on it in interviews, but no one is training people on that skill? Tarry
Singh Kiran R Kate Strachnyi ♕ Kristen Kehrer Ankit Rathi Favio Vázquez
Dipanjan Sarkar Yogendra Narayan Pandey [Update] - Thanks for answering the
question. To sanitise the discussion - here is the key takeaways till now: 1\.
Storytelling, effective communication and sharing Business Insights so that
stakeholders and shareholders can understand the value 2\. Structured Thinking
and Problem Solving 3\. [Interestingly] Art of listening! 4\. Asking the right
Questions Will continue to update as I get more inputs

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6502836088539832320,AbdulMajedRaja RS,Customer Intelligence at Cisco,63,12 Comments,"If there's one thing about Indian media, they're terrible in covering tech
news. The latest is their news about OpenAI's GPT2. Can anyone please tell
them it's not a Fake news AI Tool?

"
