post_link,Profile_Link,profile_headline,likes_count,comments_count,post_content
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6540658134652940288,Ashutosh Kashyap,"TEDx Speaker | IIT, DU, NIT Jury & Panelist | Entrepreneur| PUBG Ace | Startup Guy| Traveller",91,19 Comments,"So just today itself, I have seen approx 30-40 people in my list, being
selected for Udacity AI **something something** First of all, I will like to
congrats all of them for this achievement. They must have worked hard in the
respective domain to get the scholarship. Next 1 thing I find funny is that
everyone is saying:: ** Only 5000 students selected worldwide ** It's a little
bit hard to digest for me... 5000 students worldwide mean approx 100 students
each country ( Taking many factors into account ) and how come out of that
100, I have 40 in my id.... Well whatever, again congrats to all
hashtag#internalization hashtag#branding hashtag#interested hashtag#working
hashtag#knowledge hashtag#work hashtag#people hashtag#people hashtag#linkedin
hashtag#socialmedia hashtag#advertising hashtag#leadership hashtag#me_too
hashtag#suggestions

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6540511710569164800,Yogesh Kothiya,Data Scientist at Oorwin Labs | Conversational AI | Runs AI community,80,19 Comments,"Not able to fit everyone in a single frame 😥😍 Had an interacting workshop on
Data visualizations using Tableau. SrihariPramod K took us from basic to
advanced visualizations using Tableau and everyone had fun doing hands-on. We
would like to thank 91springboard for hosting us. Presentation and dataset
download link are in the first comment. Let us know in the comment what do you
like to see in our next workshop? hashtag#datavisualization hashtag#tableau
hashtag#datascience hashtag#dataanalyst #hashtag#businessanalyst
hashtag#91springboard hashtag#free hashtag#knowledgesharing hashtag#community
hashtag#ai hashtag#ml hashtag#visualizations hashtag#tableaupublic
hashtag#colearninglounge

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6539990236812935168,Adi Suja,Founder of Growthetics Growth Marketing Agency | On a Quest to Influence a Million Businesses by 2020,"1,856",243 Comments,"The first remote employee I hired quit on me on the first day. I tried to
reason- But he'd made up his mind. He said he didn't want to work for a
startup. That day, I made a decision- Never hire remotely ever again. Months
passed. We hit a great milestone for our first content marketing client- 5 MN
hits. Landed more clients. I had to hire to handle the workload. So I started
hiring VAs part-time. That's when I met Asha online. For three months, she
toiled. Delivered all work on time. Stuck to deadlines. One random day, I
asked one of my growth hackers: ""Who's the best prospector on the team?"" He
didn't even have to think: ""Asha"". I rang her up that day. She mentioned that
the work we gave her was her only source of income. I felt embarrassed. I was
paying her pennies. She couldn't come work for us inhouse- She had a family
back home. The next day, I offered her a full-time remote position- Something
I'd sworn I'd never do. It's been 6 months now. Asha is a growth hacking
analyst at Growthetics today. She doubles as our HR manager. And she's moving
cities to join us inhouse tomorrow. As a founder, it's easier to not take
risks. To not trust anyone. But when you do, You stop being an employer. They
stop being employees. You become one family.

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6540099414751576064,Sivesh Kumar,"Startup Guy | Angel Investments | TEDx Speaker | Startup Jury Member: DTU, DU, SNU, AIC, etc. | Keynote Speaker",192,45 Comments,"Startups are similar to Chinese Bamboo tree The hashtag#Chinese Bamboo tree
takes 5 years to grow. They have to water and hashtag#fertilize the ground
where it is every day, and it doesn't break through the ground until the fifth
year. But once it breaks through the ground, within 5 weeks it grows 90 feet
tall. Now the question is, does it grow 90 feet tall in 5 weeks or 5 years?
The answer is obvious. It grows 90 feet tall in 5 years. Because at any time,
had that person stopped watering and hashtag#nurturing and fertilizing it,
that bamboo tree would've died in the ground. Same is applicable to our
hashtag#startups, we have to water it, nurture it, fertilize it for it to grow
tall. It will take time. If someone calls you mad when they will see you
tirelessly working on your startups without results. That is the time when you
have to keep your head down and believe in your dream that one day it will
grow tall. hashtag#Takeaways : It all starts with a solid root system It takes
small hashtag#actions every day It takes hashtag#persistence,
hashtag#patience, and hashtag#faith hashtag#entrepreneurship
hashtag#entrepreneur hashtag#startup

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6539922046028210176,Ankit Rathi,Lead Architect - Data & AI | Author | Speaker | All views are my own,41,17 Comments,"If you are applying deep neural net on structured data, can it be an excuse of
not doing Exploratory Data Analysis or not applying Feature Engineering? I
will put my perspective but would like to know your view on this.
hashtag#DataDeft hashtag#AI hashtag#DeepLearning hashtag#MachineLearning
hashtag#DataScience

"
https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6539860196318121984,Anchal Sarraf,BAO || Ansible || NLP || UiPath || Python,91,7 Comments,"I have done an analysis of one of my WhatsApp group messages and plotted pie
chart on the basis of that, which is representing the percentage of the number
of messages sent by each member of the group. Python Libraries used here are:
re(Regular Expression) and matplotlib(For plotting the pie chart). Thanks,
Prudhvi Potuganti for the suggestion. hashtag#Python hashtag#NLP
hashtag#datascience hashtag#textanalytics hashtag#textmining

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6539819840520183808,Awantik Das,CTO - EdYoda | Hiring Passionate Professors (Python/Data Science),43,10 Comments,"Thanks Usha Rengaraju from DataScienceNetwork for the opportunity to be part
of esteemed panel consisting of Amit Kurhekar, Goda Ramkumar, Hemant Misra &
Raghavan Kirthivasan. Q. Where does hashtag#machinelearning comes into picture
for EdYoda \- 21st century's digital university ? A. Recommendation of
relevant courses/videos to learner, providing actionable analytics to creators
& suggesting right candidates for recruitment for corporate. Not that we have
nailed every story - that's the journey. Come & Join us. Other areas of
discussion were DataGovernance, Outsourcing Analytics, Centralized or
Decentralized Architecture. hashtag#learner hashtag#recruitment

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6539741418196389889,Saurabh Das,Author/Independent Writer/Journalist,143,18 Comments,"I have received many queries wherein a particular client has cheated a
freelancer or is not responding or turning back on his/her words. That's why I
tell everyone to not start working before before signing an agreement. However
even after signing the agreement, if a particular client has mal-intentions,
the simple way is to EXPOSE the client on Social Media and share links with
the client. If we all start doing it, clients will automatically understand.
One more suggestion is to communicate in written as much as possible. Keep
yourself safe from EXPLOITATION.

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6539496445182087168,Sayak Paul,Deep Learning Associate at PyImageSearch,230,23 Comments,"Super excited to share that I have been accepted as a speaker for this year's
Open Data Science Conference (ODSC) West (https://lnkd.in/faE65Nn). Feels
great to be able to share the frame with greats like Andreas Mueller, Cassie
Kozyrkov and many more. My talk is entitled ""Training Neural Nets: A
Methodical Approach"".

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6539204649247965184,Sachin Gupta,"Founder at Finoramic, Xoogler",356,89 Comments,"I interview so many candidates (mostly freshers) who either call themselves an
expert in Data Science or wanna be an expert in Data Science, but not been
able to write a simple program to solve anagram problem. I am not sure if it's
their teachers or these nook and corner data science schools, who are telling
these students they can make a career in Data Science without programming
skills. Guys, please spend time honing your basic programming skills if you
want to be a good data science engineer. Your ability to write a program to
solve problems (with or without data science) will define your career and not
able to run some Data Science or AI tool.

"
