post_link,Profile_Link,profile_headline,likes_count,comments_count,post_content
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6198200602741305344,Divya Bharathi,Tableau Ambassador | WiDS Ambassador,520,92 Comments,"I am happy to share the good news of being recognized as ""Featured Author"" by
Tableau Public ���� Feeling honored to be among such a fantastic group. Thank
you so much Tableau �� This is the biggest achievement in my life after ""Viz
of the day"", when I came to know that I am the second person from India to get
this recognition. Thank you everyone for all your support and motivation. One
quote that has always kept me inspiring was ""Follow your passion to make your
life interesting"". Happy Visualizing ������

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6283979998479126528,Sachin Bhargava,Founder & Head,"4,153","3,269 Comments","Our clients made an offer to 3 candidates, separately at separate locations,
with very good salary hikes which they happily accepted and confirmed their
joining date too. They had 90 days notice period. They resigned from the
present employer on pretext of the offer received. We were in touch with them
throughout these 90 days. Shockingly, 7-10 days before joining, all 3 refused
to join our client stating different reasons. One said he got retained. The
other said his boss is not letting him go. Third said, his family is not
wanting him to join. Later we came to know that all 3 took up other counter
offer on the offer received and have joined those companies wasting 120 days
of our clients. Now my question is - Why are the companies making counter
offers to such candidates Why are most candidates loosing their morality and
modesty over money Why have candidates become insensitive towards promises
made to an employer Suggestion - Let's make a central database of such
unprofessional candidates and verify from it before making an offer. Views
welcome........

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6275380294325493761,Kiran Verma,Human | School Dropout | Founder of Simply Blood | Social Entrepreneur | LinkedIn Power Profile 2018 | TEDx Speaker,"1,634",848 Comments,"In December 2016, I left my job and started an initiative which had no scope
to earn/make money. In March 2017, I went for a loan but was rejected as I was
not working anywhere. I went to political parties and different govt bodies
for Simply Blood but I failed to raise Rs. 5 lakh. Finally I moved to crowed
funding where I could manage to raise only Rs. 38,000, around 7% of what I
needed to run the platform and develop the technology I am working on for a
year. Today, I closed the campaign with a heavy heart. I am ready to mortgage
my few small assets but before that can somebody guide another way left
unknown to me? AS NO MATTER WHAT, BUT I AM GOING TO MAKE IT ONE DAY!

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6272504026546434048,NA,NA,NA,NA,NA
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6263049912997502976,Som Prakash Rai,"FOUNDER & CEO OF JTC | AUTHOR of ""Core Java Made Simple"" | TECHNICAL VIDEO CREATOR @ YouTube",151,200 Comments,"Hi we are hiring online trainers for following technology : 1\. Java /J2EE 2\.
Big data hadoop 3\. Spark 4\. Data scientist 5\. Digital marketing 6\. Android
7.Angular Js 8.NODE JS 9.JAVA SCRIPT interested candidates can comment their
email id and number we will review their profile Thanks

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6262812369177665536,Krishna Chaitanya Reddy Katta,Principal Technical Recruiter at Uber - Hiring for Global Payments - Sr SDE/Staff Engineers - Scale/Distributed Systems.,164,126 Comments,"We are hiring: Microsoft Research (Artificial Intelligence and Research Team )
: Machine Learning/Data Scientist/Applied Scientist (Hyderabad/Bangalore)

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6260411494949842944,Krishna Chaitanya Reddy Katta,Principal Technical Recruiter at Uber - Hiring for Global Payments - Sr SDE/Staff Engineers - Scale/Distributed Systems.,225,190 Comments,"We are hiring: Microsoft Research (Artificial Intelligence and Research Team )
: Machine Learning/Data Scientist/Applied Scientist (Hyderabad/Bangalore)

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6260569695745867776,Vishwa Nath Jha,"Founder, CEO at Saarthi.ai | Conversational AI | Hiring hungry & foolish mavericks across functions.",149,179 Comments,"Gamut Analytics is looking to hire lead data scientist experienced in Speech
Recognition, NLP & Deep Learning for our Products team. If you got the muscle,
feel free to reach out. NOTE: College students or freshers whose portfolio
speaks for them, you're always welcome for entry level role.

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6261049678939426816,Shatabdi G.,Hiring Javascript+ React.js developer,325,311 Comments,"To All my LinkedIn connection who had been in boxing me about their passion
for Data Science and Analytics, I look forward to your interest for a ""Data
Scientist"" opportunity with me based out of Delhi NCR location. Perks: Great
team to work with :) Get in touch to know more about it.

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6252732424254513152,Chitrasen Mohanty,Research Assistant at University of Wisconsin-Madison,543,792 Comments,"We are hiring Data Scientists for Mumbai location. If you are interested
please let me now. Candidate should have very good math, stats and programming
(Python preferable) skills.

"
