post_link,Profile_Link,profile_headline,likes_count,comments_count,post_content
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6595681216060588032,Dr Aniruddha Malpani,Angel Investor. Malpani Ventures. Funding frugal innovation in India.,483,53 Comments,"One simple way entrepreneurs can improve their productivity is by stopping
wasting their time reading all the pointless articles written in the press
about startups. These talk about funding and valuations, but are mostly noise
and hype. They don't add any value to your life, and generate a lot of
negative energy, because they create envy and jealousy, and you feel poor,
unloved and deprived. This kind of journalism just distracts you from what
your focus should be - on delighting your customer!

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6595692449279111168,Imaad Mohamed Khan,Data Science | ML | Co-founder and CTO at Recreate.ai | LinkedIn Content Creator | Mantissa DS Meetups,789,29 Comments,"This is huge! Twitter's decision to stop all political advertising globally is
massively going to impact the world of Internet Advertising. Twitter's CEO,
Jack Dorsey, today announced that they will no longer run political ads on
their platform. He recognised that Internet advertising is incredibly powerful
and using that power to influence votes is a significant risk to the politics
of nations. He said that machine learning based optimization of messaging,
micro-targeting, fake news and deep fakes present challenges to civic
discourse. Today's news is big considering that Facebook's CEO Mark Zuckerberg
was summoned by the Congress just last week to answer on political ads. With
great power comes great responsibility. As these social media giants grow
bigger and bigger, it becomes important for them to regulate themselves
appropriately. Let's hope that this step taken by Twitter will lead to a
better and cleaner Internet! What do you think? hashtag#twitter
hashtag#socialmedia hashtag#machinelearning hashtag#politicalads

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6595190132524048384,Prudhvi Potuganti,Data Scientist | Craves to Learn | Loves to Solve | Lives to teach,340,32 Comments,"Recently a review was posted for an online Data Science training provider !
While I don't want to discuss anything about person/company, the notable point
was 'boring recorded videos' When I started SupervisedLearning.com , I never
wanted to get into 'recorded' only format !! The reason is simple - engagement
!!. There is always a good feel when some is teaching you live. :) I can show
with data that 95% of my students who join the class stay till end of 3 hours
class. How many of you can listen to 3 hours recording straight ? My model is
not lucrative for investors/capitalists because the model cannot scale !! So
what ? I have just 6 small pockets to fill every month not a huge, greedy
pocket to fill !! You cannot take a teacher out of education !! And bdw , we
don't have husky voice counselors who call you offering discounts and fake
promises.

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6594840104790003712,Vikas Singh Bhadouria,Data Scientist |Deep Learning |Machine Learning | Computer Vision,43,13 Comments,"Recently Yogeshwar Vhatkar posted review of upGrad PG AI Course & Ronnie
Screwvala responded positively. Few issues with e-learning platforms are : 1\.
Content : Most Courses have outdated content Content prepared 1-2 years ago is
being used irrespective of progress in field . 2\. Over Promise ,Under-Deliver
: Promises of real world projects but using clean data-set suitable for
particular algorithm . In Industry, data will be dirty & one spend his most
time on EDA & feature Engg . which they hardly cover . 3\. Fake-Marketing : Be
an expert in data science in 4 weeks & don't need prior knowledge and hike by
6X. In reality , a person without experience in data science will rarely get
2X hike and expert in 4 weeks , Seriously! 4\. No Feedback : Everyone is
claiming to take feedback seriously but hardly making changes in content or
process. Some are not even responding back . Sales & marketing are driving
these platforms . As happened with traditional education system ,most
institutes are just filling their coffers ,they hardly care about student or
knowledge . Opposite to initial promising note , most online platforms are
following same path . your Comments ?? upGrad Udemy Great Learning
hashtag#upgrad hashtag#learningplatform hashtag#machine_learning
hashtag#datasciencecourse hashtag#datascience hashtag#datasciencejobs

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6594820607370723328,Prudhvi Potuganti,Data Scientist | Craves to Learn | Loves to Solve | Lives to teach,215,10 Comments,"The Positive India \- this word is a nostalgia for me !! I have started this
dream project in 2015. The idea is simple - to write stories of change makers
and self less warriors who fight pressing problems of society. Today's news
are undoubtedly depressing which Dr Kalam had subtly pointed. Hence, I started
this niche blog where you can read something real which elevates your mood !!
I had faced many hurdles during the journey - spent a tons of money , time to
keep this initiative live. In 2017, I was unable to spend time for The
Positive India due to my DS career,I paused TPI for a while and promised to
come back once I stabilize. In 2018, our beloved PM Modi, appreciated it in
Mann Ki Baat as well as tweeted about TPI, which still remains one of the
memorable moments of my life. Today, I announce the beginning of second
innings for The Positive India. All thanks to Ipsa Arora for helping me lead
this once again. Feel free to subscribe. Bdw, we are building an ML based tool
which can classify heart warming articles out of all the click baits out there
which once deployed will be a major boost !! Special thanks to Sowmya
Garimella for being there all throughout

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6594786881458802688,Dr Aniruddha Malpani,Angel Investor. Malpani Ventures. Funding frugal innovation in India.,"3,205",162 Comments,"Some people think that IIT / IIM graduates are arrogant . The reality is that
going to these institutions teaches you humility ! You are surrounded by peers
so much smarter than you , that they quickly teach you how much you don't
know!

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6594633816944537600,Ajinkya Kolhe,"Program Manager @Google. Follow me for posts on Machine Learning, Productivity & Self-Improvement",535,30 Comments,"There are 2 ways to make yourself valuable. 1st way is to become best at one
specific skill, the way Tiger Woods dominated golf. But not many of us can be
Tiger Woods. So that path is unavailable to 99% of world. 2nd way to develop a
variety of skills that work well together. Being good enough in a few over
being great in one. Better than bad & worse than good - just good enough. You
can become good enough at a combination of skills in such a way that the
combination is rare instead of being greatest in one skill. It’s easier to be
in top 10% in several different skills than it is to be in top 1% in one
skill. I am not a great Machine Learning Engineer or a great Public Speaker or
a great writer. But I am one of the few ones who can do all three good enough.
Of course, I am not planning to remain just good enough. I am training to
become great in all 3 things in the next 10 years but that's beside the point.
The point is I am valuable now not after 10 years, because of my combination
of good enough skills despite not being great in a single one. :) So there is
another way to success, & it's easier & shorter. hashtag#motivation
hashtag#skill hashtag#careeradvice Adapted from - https://lnkd.in/f7nW2y9 &
https://lnkd.in/fGN5cm6

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6594495435333828608,Ankur Warikoo,"Founder nearbuy.com, Mentor, Angel Investor, Public Speaker",618,452 Comments,"Which app do you use very often that most people would not know of?
hashtag#warikooasks

"
https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6594462009557913600,Prudhvi Potuganti,Data Scientist | Craves to Learn | Loves to Solve | Lives to teach,168,24 Comments,"A lot of students have asked what is content for NLP 100 hours course. I have
taken a screen share video of content we gave for batch 1. For batch 2, we
have at least 50% more content. Have a look and let me know if interested !!
We are closing enrollments soon.

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6594461948572729344,Ankit Rathi,Lead Architect - Data & AI | Author | Speaker | All views are my own,105,7 Comments,"""Knowledge helps you know the words, experience helps you understand the
meaning."" ~ Unknown I intend to cover this aspect in my upcoming blog-post. Do
you resonate with above thought? hashtag#ArtificialIntelligence
hashtag#MachineLearning hashtag#DataScience hashtag#DataAIwithAR
hashtag#DataDeft

"
