post_link,Profile_Link,profile_headline,likes_count,comments_count,post_content
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6614050154054025216,Arihant Jain,Lead Data Scientist | Data Science Mentor | Trainer |Speaker | Ex Vodafone | Ex RBL | Ex Genpact,320,20 Comments,"Teaching is best way to understand in how much depth you understand concept in
any field especially Data Science :) If (Disagree ) : Comment please Else Like
the Post ;

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6614032004000428032,Srivatsan Srinivasan,"Chief Data Scientist | Data (Big, Huge, Small, Fast, Whatever) | Cloud | Forever Student",390,38 Comments,"Recording videos not only takes time and energy but also good amount of money
New addition to my desk after month of thinking on my new fond data science
content delivery with videos Hope audio quality on recording via computer
improves with this. Previously have had some very bad audio quality from
inbuilt laptop mic and from external headset mic Stay tuned for new videos -
https://lnkd.in/gNPQbcz hashtag#datascience hashtag#machinelearning
hashtag#aiengineering

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6613827451158130688,Rohit Jha 🇮🇳,"Founder & CEO @ Vikings Career Strategists | Ex- S&P Global, ICICI | Six Sigma Black Belt & PMP Certified | Career Coach | Global MBA Consultant | Interview, Resume Mentor | Speaker",32,9 Comments,"I may not have engaged with your content all the time, but I found your
content informative, witty, original and inspiring! I am tagging you guys
without your permission. Apologies for that. Thanks for posting such great
stuff and looking forward for 2020! Dr Aniruddha Malpani , Rajan Singh ,
Vagisha Arora, Shruti K. , Neil Patel , Charu Mitra Dubey Ramesh Kumar ,
Gaurav Agrawal Prudhvi Potuganti hashtag#gratitude

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6613780821507739648,Srivatsan Srinivasan,"Chief Data Scientist | Data (Big, Huge, Small, Fast, Whatever) | Cloud | Forever Student",160,15 Comments,"Last week I posted below note that data scientist should have some basic
knowledge of building robust pipeline that can enable seamless hand off to
software engineers for deployment ""Data scientist building spaghetti code is
very hard and takes take time to deploy. If they have some knowledge on
software best practices it makes handover to software engineer easy who does
actual deployment"" I saw a counter post to mine by prominent LI member stating
that model deployment is software engineer job and data scientist has not much
role to play. By the way I like counter post as that is the way I know my post
is getting noticed :) Below is report from Algorthmia which states Data
Scientist atleast spend 25% of time in model deployment and in some cases it
goes above that as well In my experience real challenge I have seen data
scientist spending time is 👉Insight not coded for production 👉Development and
deployment having different code path In case if you have not seen my model
deployment videos Model deployment part 2 - https://lnkd.in/gDVnFr9 Model
deployment overview - https://lnkd.in/gth4y-K Docker and Kubernetes for Data
Science - https://lnkd.in/gGR264e hashtag#datascience hashtag#machinelearning
hashtag#ml

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6613641100404101120,Srivatsan Srinivasan,"Chief Data Scientist | Data (Big, Huge, Small, Fast, Whatever) | Cloud | Forever Student",126,8 Comments,"One of the biggest issue today is Climate Change. Google, Microsoft research
has been talking on using AI to tackle climate change. Even in recent NeurIPS
there where multiple topic and panel discussion on how AI can tackle climate
change On the other side training a single AI model can emit as much carbon as
five cars uses in their lifetimes What are we solving here? Dont take this
post seriously. I am already welcoming Friday :) Checkout article on AI carbon
footprint for more details - https://lnkd.in/gsbx4Gb hashtag#datascience
hashtag#artificialintelligence hashtag#machinelearning hashtag#ml hashtag#ai

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6613280382211190784,Bhakti Shetty,Co-Founder of Nexgeno,87,10 Comments,"What is most Important for building Wealth/Bank Balance ? 1 Working Hard 2
Working Smart 3 Letting your money work 4 Networking with people
hashtag#digitalmarketing2019 hashtag#cofounders hashtag#entrepeneurship

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6613260913506119681,Dr Aniruddha Malpani,Angel Investor. Malpani Ventures. Funding frugal innovation in India.,511,44 Comments,"Startups which don't grow exponentially are often pejoratively called
lifestyle businesses by VCs, but I can't understand why we look down upon
these companies . They are self-sustaining; and provide jobs for their
employees . Yes, they may not be great bets for investors to fund, but surely
that's not the primary reason for a business to exist !

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6608607257485733888,Prudhvi Potuganti,Data Scientist | Craves to Learn | Loves to Solve | Lives to teach,"1,594",53 Comments,"In 2016, I attended my first Data science interview at a product company. It
wasn’t a great experience. It was full day interview : written - cleared,
hands on with data - cleared, after 7 hours into process, I walked into
interview room with a lot of hope. The first question was - Do you know Mongo
DB. I replied No and it was a reject. Came out within 2 mins and felt very bad
for time and trauma. And that day I made my mind not go to every interview ! I
have put my own systems in place to wade off irrelevant interview
opportunities! A month ago, Director of Engineering of the same company pinged
me to hire students of end to end data science course. When I didn’t revert,
he followed me up ! No...Am not talking about revenge or success. If you ever
felt humiliated in interview, don’t wait for motivation ever Focus on
excellence.

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6610878655512047617,Prudhvi Potuganti,Data Scientist | Craves to Learn | Loves to Solve | Lives to teach,647,50 Comments,"You walk into a very famous sweets store and you dont know which one to buy..
what do you do ? Order Assorted pack right ? The same is being done by hiring
managers these days while writing JDs of Data Science roles. From stats to
reinforcement learning, from R to pytorch, web deployment to edge deployment ,
spark to cloud. You find everything in the JD. A perfect assorted sweet pack !
Thank god ! Am no longer looking for job.

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6612930702348517376,Prudhvi Potuganti,Data Scientist | Craves to Learn | Loves to Solve | Lives to teach,283,8 Comments,"LinkedIn recognizes my efforts really well !! Ranked 25 out of 25 in building
relationships !! And top 1 percentile in Social Selling Index. Time to work on
finding right people !!

"
