post_link,Profile_Link,profile_headline,likes_count,comments_count,post_content
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6603876096834408448,Preksha Kaparwan,"CMO @alphaa ai, Natural Language Search for Data. AI, NLP for Tableau",811,117 Comments,"It may sound a little sad but the only social life I have is on
hashtag#linkedIn. 😁 But I get to have most mind-blowing and encouraging
conversations here and that’s why I love interacting on Linkedin. . What about
you? Also, who is up for a catch up next weekend in Delhi? hashtag#community
hashtag#conversations hashtag#entrepreneur hashtag#social

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6603644501376495616,Ajinkya Kolhe,Data Analytics and Machine Learning Instructor at Google,636,22 Comments,"Internet isn’t just for Instagram, TickTock & Youtube. Knowledge of
universities like Stanford, Oxford and rest is available on internet but Just
information isn’t enough Only the Information which is well understood,
reflected upon to understand underlying principals and applied to build real
solutions is useful. Without it, information is just noise. Without this
information is just garbage Learning to think critically, reflect on it and
apply that knowledge in real life is one of the best things anyone can learn
in life. In past 4 weeks, I have learned more about productivity than 12
years. The books I have read to learn it have been published 20 years before,
but underlying principals are the same. Fundamentals never change. And if your
foundation is strong, it would be easy to build anything on top of it. How you
learn matters more than what you learn With help of internet everyone has
access to same information, we might not have the same amount of money or
opportunities but we have the same information. And if we think creatively and
try to find ingenious ways to achieve our goals, anything is possible. Learn
to think, reflect and apply the knowledge in real life. Ability to use the
knowledge is important nothing else. hashtag#motivation hashtag#careeradvice
hashtag#skilldevelopment

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6603676165255327744,Dr Aniruddha Malpani,Angel Investor. Malpani Ventures. Funding frugal innovation in India.,210,98 Comments,"“Power will go to the hands of rascals, rogues, freebooters; all Indian
leaders will be of low calibre & men of straw. They will have sweet tongues
and silly hearts. They will fight amongst themselves for power and India will
be lost in political squabbles.” Winston Churchill was so right!

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6603253188235714560,Nikhil foreignadmits Jain,30 Under 30 • Helping YOU get YOUR Dream Career & University via ForeignAdmits.com • Featured on Doordarshan & Harvard,25,4 Comments,"After a lot of discussion with students & working professionals, we are now
planning & all set to organize our 1st Offline Higher Education Guidance
Meetup & Workshop in Bangalore. We are keeping it FREE to attend. But due to
space constraints, you must register. I need some support and help from my
LinkedIn community to help me organize the meetup for higher education
aspirants. We are looking for a decent space for the event on 30th November,
2019. 👉 Do let us know if you can help us or can connect us to right person
who would be happy to be our venue partner. We shall be also organizing such
meetups in Mumbai & Pune too (after venue is sorted) To Register for the
event, message me or comment below - Register. hashtag#meetups
hashtag#highereducation hashtag#bangalore I call upon my bangalore friends to
help me with this. Sam Alsroré, Priyank Goyal, Usha Rengaraju, Kirubakaran
Reddy, Prudhvi Potuganti, Paras Pundir, Neeraj Joshi, Ramesh Kumar

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6603166281430552576,Prudhvi Potuganti,Data Scientist | Craves to Learn | Loves to Solve | Lives to teach,902,78 Comments,"A binary search tree ,decision tree , a parse tree - all three are completely
different. The mindset, knowledge representation and the thought process for
making each of the tree is completely different. Of late, I have seen Data
Scientists (CS background) ask irrelevant qns to non CS aspirants like - code
a linked list, complexity of search tree etc. I have seen best Data Scientists
from non CS background. While a CS background will be an added advantage,
don't feel bad if you aren't from CS Today. I cannot code a BST from scratch,
but I have written recommendation engines, POS tagger and chat bot from
scratch being an Electrical Engineer. The only 'Linked' which I know well is
Linkedin and not Linked list. Depth of a domain is important. Reversing a
linked list is not depth of DS . Just because Data is stored on computers and
ML is run on processor, it's not a field of computer science people ALONE PS :
This post is aimed at motivating non CS graduates to explore data world
IRRESPECTIVE of odds. Any comments talking about how CS curriculum is
inevitable for Data Science will be ruthlessly deleted in the fond memory of
CS interviewers who are rejecting candidates based on Anagram questions :P

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6603221574332047360,Bennet Venisa,Junior Data Scientist- looking for opportunities,509,54 Comments,"A lot of time I get confused with hashtag#overfitting and hashtag#underfitting
Today while rejecting one of my cloth I realised how to differetiate between
them in layman's language. Overfitting: when you stich a dress today which is
very tight fitting to your body it is overly fitted, tomorrow when u put on
some weight the dress tears off!!! .....overfitting. Underfitting: when u
stitch a dress very loose. I.e both your hands can go through one arm slot,
severe misclassification !!! ..... underfitting. By the end of the day we dont
want a dress too tight or too loose ... the same goes with machine learning
model... no overfitting no underfitting... 👗😃 hashtag#overfitting
hashtag#underfitting hashtag#datascience hashtag#machinelearning
hashtag#modelling hashtag#datascientist

"
https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6603184326748270592,Preksha Kaparwan,"CMO @alphaa ai, Natural Language Search for Data. AI, NLP for Tableau",267,38 Comments,"Yes, you can help save billions of DOLLARS!💸 . Do you know what most
consulting firms excel at? They excel at assessing enterprises and guiding
them on how they can reduce the cost. hashtag#costefficiency . And BI industry
is spending $78 Billion annually on hashtag#Analytics where only 1 out of 5
people actually use it. So what is it that stops people from using such a
wonderful tool to efficiently take their decisions or plan projections? . I am
sure you all have access to one or the other BI tool, so if accessibility is
made easier how would you use it? and save a lot of money for your company. .
I am working towards bringing you hashtag#linkedinLive masterclass with
Saurabh to share business analytics tricks. More you add more useful that be.
. hashtag#digitaltransformation hashtag#saas hashtag#marketing
hashtag#business hashtag#kpmg hashtag#tableau

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6603117412541837312,Suneel Patel,Data Scientist at TaskUs,119,6 Comments,"NLP libraries for Data Scientist... Are you familiar with these libraries?
Which one you like most and why? Want to add something new in this? From
Audio, Video & Image extract Text and again use Text to make Audio, Video and
Image. How funny it is? hashtag#NLP hashtag#naturallanguageprocessing
hashtag#NLU hashtag#libararies hashtag#naturallanguage hashtag#machinelearning
hashtag#ml hashtag#deeperlearning hashtag#dl hashtag#artificial_intelligence
hashtag#ai hashtag#speechrecognition hashtag#textclassification
hashtag#textsummarization hashtag#texttospeech hashtag#Audio hashtag#Video
hashtag#Image hashtag#Text hashtag#datasets

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6602866952576827392,Sudhanshu Bhagat,Believer | Optimistic | SIES College of Management Studies,116,27 Comments,"According to the Ministry of External Affairs (Government of India), there are
an estimated 5.86 lacs Indian students studying in 86 different countries. And
more than 66% of students are staying in the USA, Canada, and Australia. In
fact, spending on tuition and hostel fees by Indians studying overseas has
gone up by 44 percent from $1.9 billion in 2013-14 to $2.8 billion in 2017-18.
STEM remained the top preferences for Indian Students. There is also a rise in
specialized courses like AI, automation and Machine Learning. And it's
expected to grow more. Is our education sector so weak that students prefer to
go abroad for further studies? There is a lot of changes left at the school
level. Students still don’t have idea about how world is changing rapidly.
Some schools are still following the traditional ways of teaching. There are
some Engineering colleges and MBA colleges that have still left to match with
the evolving world. This is the reason why students prefer studying abroad
first is quality education and second is high employment rates.
hashtag#student hashtag#AI hashtag#Machinelearning hashtag#automation
hashtag#India hashtag#abroad hashtag#education hashtag#MBA hashtag#engineering
Views are personal.

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6602746605168881664,Dr Aniruddha Malpani,Angel Investor. Malpani Ventures. Funding frugal innovation in India.,178,18 Comments,"Smart entrepreneurs share all the risks and down sides upfront with their
investors because they know that transparency leads to trust. Trying to cover
up will only end up destroying your reputation.

"
