post_link,Profile_Link,profile_headline,likes_count,comments_count,post_content
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6548130215808335872,Mukul Khurana,Leading OnePlus Pay & Product Team at OnePlus India,290,70 Comments,"While companies like **Google** , Facebook , etc are striving for protecting
user data and building products focussed on user privacy, meanwhile homegrown
Myntra Jabong sending this notification that they checked my phone and now
expect me to click on this notification? What do you think about this
notification copy? hashtag#userprivacy hashtag#userdata
hashtag#productmanagement hashtag#product hashtag#dataprivacy
hashtag#dataprotection hashtag#myntra

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6547845564552306688,Abhishek Mamidi,Data Science Associate at ZS | Tech Blogger | Ex Monsanto Intern | IIIT SriCity,454,61 Comments,"I am happy to share that I crossed 100 followers on GitHub. It took one year
of constant progress to cross this mark. Small achievements like these really
motivate me to do some interesting stuff. I have uploaded the solutions for
many hackathons and projects that I have participated in. It may help fellow
data science beginners to learn and understand. Most of the projects have
comments and well documented. Do reach out to me if you need some help. I will
update my Github with more interesting projects that I have done in recent
times. My suggestion: It's really important to maintain a good Github profile
to stand out of the crowd. I would suggest creating a Github account if you
don't have one. It will help us to track the projects and showcase our work to
others. I will share interesting projects and contribute as much as I can.
Keep supporting me. I will be active on LinkedIn from now onwards. Follow me
here: Abhishekmamidi123 (Link in the first comment) hashtag#Github
hashtag#machinelearning hashtag#achievement hashtag#100followers

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6547341269952225280,Prudhvi Potuganti,Data Scientist | Craves to Learn | Loves to Solve | Lives to teach,168,248 Comments,"For last 3 years, I have been flooded with messages , I have paid so many
Lakhs and gained nothing. It was my dream to design an affordable and quality
course for people !! Have a look at feedback of my students and tell me if I
have made it !! Interested in our End to End Data Science Course ? Please PM
or Comment. PS : I have reached out to everyone who said interested. Please
check inboxes and respond !!

"
https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6547704488612982784,Parul Pandey,Data Science Evangelist at H2O.ai,607,31 Comments,"Although I prefer plotly for interactive data visualisation, here is a tip for
hashtag#matplotlib users. The %matplotlib inline function is used to render
the static matplotlib plots within the Jupyter notebook. Try replacing the
inline part with notebook to get zoom-able & resize-able plots, easily.
However, make sure the %notebook function is called before importing the
matplotlib library. Also, %notebook doesn't work in Jupyter Lab.

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6547765916543877120,Rashida Vapiwala,Founder at LabelBlind® | Creating a Nutrition Literate Planet | Food Label Specialist | Phd Scholar,100,198 Comments,"How can corporates make employees avoid taking too many leaves? Any
suggestions? . . . hashtag#employeeengagement hashtag#employeewellness
hashtag#business hashtag#wellnessprograms hashtag#wellbeing hashtag#labelblind

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6547709039466414080,Srivatsan Srinivasan,"Chief Data Scientist | Data (Big, Huge, Small, Fast, Whatever) | Cloud | Forever Student",238,74 Comments,"I keep seeing this message that Deep Neural Network can perform feature
engineering automatically on tabular or structured data In my opinion there is
no substitute for hand crafted feature engineering from domain understanding.
One still has to do manual feature engineering irrespective it is deep
learning model or not for structured data On images or text, deep learning
might be efficient in feature engineering but for tabular data what it can do
is mere feature crosses and interactions Remember ""Feature engineering from
domain understanding of data and business process is where interesting pattern
lies and has the ability to influence the model results and outcome
substantially and positively"" What is your thought on this? hashtag#ai
hashtag#ml hashtag#datascience hashtag#deeplearning hashtag#machinelearning
hashtag#featureengineering

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6547692460880035840,Varun Choudhary - The Startup Doctor,I Am A Digital Transformation Agent For Your Business | Details Below 👇👇👇,144,170 Comments,"WHY WRITERS MAKE INCREDIBLE LOVERS? Oh Yeah, You will be surprised to know
what you are missing out on 🎭 They are creative 🔥 They are Passionate 💬 They
understand the value of communication 🦄 They respect your personal space more
than anyone 📚 They know the best words in the world 🙃 They have something for
every mood Anything I missed? Issued in public interest 💕💕 hashtag#DateAWriter
hashtag#content hashtag#Awareness

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6547714645757661184,Yogesh Kothiya,Data Scientist at Oorwin Labs | Conversational AI | Runs AI community,201,230 Comments,"Nowadays AI/ML is THE talk of the town. Isn't it? You want to jump on the
bandwagon and strike while the iron is hot, right? But not sure how? ⚠️
Because of: ✅ No formal education in AI or ✅ Even if you have done PG Diploma
in AI/ML courses but still struggling to switch/make a career. ✅ Don't know
what all skills the hiring manager looking for? ✅ Even though the startup is a
great place to get started with your AI/ML career but don't know how to crack
the interview? No worries mate. We heard you. Come and join us in our next
session where folks who made it ➕ hiring manager ➕ startup consultant ➕ Data
science trainer gonna talk about ""How to successfully switch career to AI/ML?""
Comment ""Interested"" and your questions. Will try to get it answered. Also,
look at our previous workshops. Handwritten digit recognition using CNN:
https://lnkd.in/fiPan7b Transfer learning(BERT, ULMFiT, ELMo) in NLP:
https://lnkd.in/fTwjyBj Email classification in NLP: http://bit.ly/NLP-
workshop Data visualization in Tableau: http://bit.ly/DV_Tableau hashtag#AI
hashtag#ML hashtag#DataScience hashtag#Career hashtag#ExpertTalk
hashtag#SchoolOfAI hashtag#colearninglounge

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6547312892566441984,Deepak Rai,Data Science | Machine Learning | NLP | Python | SAS | R,72,25 Comments,"I am 25% Coder and 75% Data Scientist. I love coding but I love Data Science
more than coding. :) Do I need to be a 50% Coder and 50% Data Scientist ?
What's your advice ? hashtag#datascience hashtag#knowledgesharing
hashtag#opportunity hashtag#knowledge hashtag#opportunities hashtag#help
hashtag#learning hashtag#professional

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6547095743931478016,Hardik Lashkari,Content Writer | Creating Content for Humans in the Age of Bots | Follow #LetsTalkContent,184,42 Comments,"Did your client deduct TDS but you forgot to note down the amount deducted?
While paying to a freelancer, the client has to deduct TDS at 10 per cent. You
can reduce this TDS amount from your final tax liability while filing an
income tax return. However, the problem can arise if you forgot to write down
the TDS amount deducted by each client. Don't worry; there's a statement which
can help you recall all those amounts easily. What's it? Form 26AS statement.
You can download this statement by logging in to Income Tax Website. This
statement shows the total TDS deducted against your PAN number in a Financial
Year and can be really helpful at the time of filing Income Tax Year. Have any
queries related to Form 26AS? Drop them in the comment section below; I'll be
happy to answer them. P.S. I am creating a guide on ""Taxes on Freelancing""
that will contain tax implications in detail and simplest manner. Stay tuned
for more updates. hashtag#incometax hashtag#freelancing hashtag#taxstories

"
