post_link,Profile_Link,profile_headline,likes_count,comments_count,post_content
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6605324283189223424,Prudhvi Potuganti,Data Scientist | Craves to Learn | Loves to Solve | Lives to teach,129,7 Comments,"People are too sensitive these days. Wives don't pamper husbands and Husbands
don't pamper wives. So everyone expects sales people to pamper them. Dedicated
to all awesome sales people in my network. We have closed new enrollments for
End to End Data Science Batch 8. Thank you for response. Yet another batch
filled without a single advertisement. PPS : People, who already inquired can
get back through respective channels.

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6605248461916958720,Srivatsan Srinivasan,"Chief Data Scientist | Data (Big, Huge, Small, Fast, Whatever) | Cloud | Forever Student",163,42 Comments,"I doubt many would have missed this tweet last week stating ""Indian food is
terrible and we pretend it isn’t"". There was complete outrage on this tweet
and entire world started criticizing him Some even equated it to racism, skin
color and few did character assassination. There we so many targeted tweets
even articles were published on BBC, Times of India news paper, hindustan
times etc based on the tweet Since he was a professor there were even articles
stating - Indian food is “terrible”, says US academic. As if it is certified
academic research publication While he could have worded it better but again
there can be people around the world who might not like particular cuisine or
stand some spices. He did not say he cannot stand Indians to bring racism
comments. People cloud have just replied him with nice Indian food to try and
ask what he dislikes as Indian foods has thousands of variety and each unique
by itself This makes me think on how much one needs to measure the words and
their view on social media. There will always be dislike to comment or
different opinion. That's human nature

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6604987398441009152,Roshan T John ( Data Scientist ),Data Scientist | Data Storyteller | Blogger | Ex - GE | Ex - Robert Bosch,6,3 Comments,"Read this Amazing Testimony!! Whoever told you could become a Data Scientist
within 1 month it's a lie. Its takes time, especially if you come from a non
computer science background.

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6605037596227801088,Amit Choudhary,Educator l Building Data Pipelines for solving problems l Fractal Analytics Academy,338,24 Comments,"So, anyone can become a Data Scientist?

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6604969298366652417,Syed Sameer Ahmed,Data Science Learner | Enthusiast | Thought leadership | Innovators,261,31 Comments,"hashtag#pandas We all have tried GridSearchCV which is computationally
intensive and time-consuming and RandomSearchCV which maybe/may be not a good
tuning required. Lucas Guerra Borges built GPOPY build using a genetic
algorithm, that will handle parameter optimizations for you in any problem.
GPopy is part of the research Lucas is doing. pip install gpopy You can check
the repo in the comment section and like the comment so that it stays on the
top of the post. Last update was done 5 months ago.hashtag#datascience
hashtag#machinelearning hashtag#python

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6604948009174306816,Preksha Kaparwan,"CMO @alphaa ai, Natural Language Search for Data. AI, NLP for Tableau",267,36 Comments,"hashtag#Analytics is usually associated with hashtag#technology and science.
But we all know hashtag#Business has the largest stake, and Excel is their
most significant weapon. . And, I have a surprise for you. This stands true
for you, rt? What's your favorite feature in hashtag#Excel? . hashtag#tableau
hashtag#cxos hashtag#dataanalytics hashtag#business

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6604614059285417985,Pawan Kumar,Building Something. Coming Soon | Digital/Content Marketing Consultant | I Help Businesses & Startups In Their Growth,57,58 Comments,"Are you an avid reader and addicted to books? And you don't read books just
for entertainment or escape but knowledge and transformation of your life.
Which book do you want to suggest that has helped in your career or personal
life? Please drop the name of the books in the comments. :)

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6604315264823717888,Ankit Rathi,Lead Architect - Data & AI | Author | Speaker | All views are my own,63,5 Comments,"In Machine Learning or Artificial Intelligence, we often hear these
statements: 'Business problem is everything', 'Data engineering is
everything', 'Algorithm is everything', 'Deployment is everything'. Can you
relate above statements with the image below? Srivatsan Srinivasan Prudhvi
Potuganti Preksha Kaparwan Amit Choudhary

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6603926707831394304,Mitul Agrawal,Founder at HireACamp | Programmer since 10 years,139,26 Comments,"The best way to grow your LinkedIn is to write about how to grow on LinkedIn!
hashtag#Mitul

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6603894794907414528,Umang Sharma,Data Scientist at Deloitte | Authoring a Deep learning Book | Tech Speaker| Open Source Contributor,506,62 Comments,"It's pretty unfortunate that hardly any data science course, any LinkedIn Data
Science ""Influencer"" talks about the practical advice for Data Science. Data
Science in the industry is highly different than what you see on LinkedIn
videos, posts. Data science is much much more than pd.read_csv() - it only
works well at the tutorials. Industry data is much heavier and require
parallel processing, big data and whatnot. We need to explore the data with
complex approaches not just excel sheets. We need to worry about code
optimisation as well when we are making production level systems with huge
volumes of data. Budding data scientists, please understand the computer
vision videos on Linkedin are all good to attract the likes but in real-world
its totally different, you get all the bad possible data with so many issues.
Bottom line: Build relevant skills required by the industry, these videos/30
days courses come and go. hashtag#dataScience hashtag#Advice hashtag#Industry
hashtag#practical

"
