post_link,Profile_Link,profile_headline,likes_count,comments_count,post_content
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6468565996889350144,Prabhanjan Tattar,Manager and Lead Statistician at Ford Motor Company,121,20 Comments,"Finally! What started off in 2010 is now finally available in the low priced
edition. It took 4 years to finish the first script, another 2 years to see it
published, and now in 2018, its available for as low as Rs. 650/- :) Feeling
elated :) Image may contain: text

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6468064115872108544,Saneesh Veetil,Using Data + Automation I helping Brands scale faster 🚀,13,27 Comments,"Interested in having a discussion with AI gurus on real time applications? We
recently helped Nisqually river in Identifying Fish Species using AI. Would
you like to know more details on how we made this possible? We are planning
for a webinar soon. Interested folks can drop ""Yes"" in the comments and we
will send you the links soon. Case study reference is in the first comment
hashtag#Microsoft hashtag#Gramener hashtag#AI hashtag#Nisqually hashtag#NGO

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6467284230090133504,"Alberto Todeschini, PhD",Course Lead in Artificial Intelligence at UC Berkeley,391,9 Comments,"Google Brain just published an insightful paper on data parallelism and batch
size in neural networks: Measuring the Effects of Data Parallelism on Neural
Network Training. \- authors focus on synchronous SGD \- goal of the paper is
simple: ""we attempt to provide the most rigorous and extensive experimental
study on the effects of data parallelism on neural network training to date""
\- ""Some authors contend that large-scale data parallelism is harmful in a
variety of ways, while others contend that it is beneficial"" \- this is very
interesting: ""We show that the relationship between batch size and number of
training steps to reach a goal out-of-sample error has the same characteristic
form across six different families of neural network, three training
algorithms, and seven datasets."" \- another noteworthy claim: ""SGD with
momentum (as well as Nesterov momentum) can make use of much larger batch
sizes than plain SGD"" \- authors didn't find simple relationships between the
optimal value of hyperparameters (e.g. learning rate) and batch size \-
authors didn't see decreased performance with larger minibatches but
additional regularization techniques may be needed https://lnkd.in/fXB8eJ8
hashtag#machinelearning hashtag#artificialintelligence hashtag#deeplearning
hashtag#neuralnetworks

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6467093784080551936,Aiswarya Ramachandran,Senior Data Analyst at Cerner Corporation,112,5 Comments,"I have published a Dataset on Kaggle with all Medium Posts (content +
metadata) tagged Data Science, Machine Learning or Artificial Intelligence
from September 2017 to September 2018 . Please feel free to explore this
dataset to understand what people are writing on Medium
https://lnkd.in/fZ7m67e hashtag#kaggle hashtag#datascience
hashtag#kaggledatasets hashtag#analytics Parul Pandey AbdulMajedRaja RS
Asutosh Subudhi

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6466860726966415360,Dr Aniruddha Malpani,Angel Investor. Malpani Ventures. Funding frugal innovation in India.,331,40 Comments,"Google and Kafka Google's algorithms have become so powerful their own
engineers cannot do a manual override when their algorithms make a mistake.
The algorithm automatically overrides the manual override the next time it
does a crawl, and their engineers cannot keep up!

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6466909385200275456,Andreas Kretz,"Data Engineering Team Lead, Coach & Project Rescue | andreaskretz.com | Top Voice Data Science & Analytics 2018 & 2019",125,33 Comments,"I just answered every one wishing me happy birthday yesterday. Thank you all
so much :) I need some help from my Indian followers. Very often I have
problems understanding by what name you are called: -Is the structure always
first and then family name? -sometimes both are super long and I don't think
this is how you are called -sometimes one part is in all caps, what does that
mean? -sometimes there is a third name? I would really like if someone
explains this to me. As a European it is sometimes hard for me and I would
like to address you in the right way. In the meantime, sorry if I butchered
your name :D

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6466599890603597824,Yasar Arafath R,Data Scientist | Building ML applications at Scale,34,7 Comments,"Tirupur, TamilNadu - Yes, Thats my hometown.. According to Wikipedia ""Tirupur
is a major textile and knit wear hub contributing to 90% of total cotton knit
wear exports from India. The textile industry provides employment to over six
lakh people and contributed to exports worth ₹200 billion in 2014-15"". However
after demonetization & GST many of the small and medium companies, hosieries
and buyer offices in my home town have closed down. And, the sales of Domestic
and Export knit wear has seen a continuous downfall since then. Because of
which few of my friends and relatives have closed down godowns/shops/offices
which offer employment to 3-5 more persons and started doing business from
home. The job participation among Indians have reduced since demonetization
and this statistics was even shared by a number of sources online(TOI, money
control etc..). Is the job participation low because of the reduction in
number of employment opportunities.. Today the whole media talks about the
unemployment rate in India, and everyone feels that demonetization played a
vital role in closing down small businesses that offered a decent number of
employment opportunities in India. India should act and rise again!!
hashtag#Unemployment hashtag#Upskilling hashtag#NSDC hashtag#saveSmallBusiness

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6466527911917785088,Prudhvi Potuganti,Data Scientist | Craves to Learn | Loves to Solve | Lives to teach,10,4 Comments,"I was reading this article on Medium about books and came across this line -
""My least favorite are .................... , the theoretical fluff written by
people who have never directly done the thing"" Does this ring any bells?
Article link : https://lnkd.in/ffM8rQg hashtag#datascience hashtag#Where
hashtag#are hashtag#doers

"
https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6466391589198659584,Lyamani Houssine,Engineering Process back end chez STMicroelectronics,21,2 Comments,NA
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6466205594033455104,Saurabh Bidwai,Data Scientist,2,1 Comment,"hashtag#future hashtag#technology hashtag#bigdata hashtag#machinelearning
hashtag#automation hashtag#artificialintelligence hashtag#datascience
hashtag#deeplearning

"
