post_link,Profile_Link,profile_headline,likes_count,comments_count,post_content
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6556712867629006848,Srivatsan Srinivasan,"Chief Data Scientist | Data (Big, Huge, Small, Fast, Whatever) | Cloud | Forever Student",677,93 Comments,"Handling Outliers Just assume for now you are given dataset as in image below
with lot other features that can conclusively help determine ""Overall"" runs
saved. How will you handle second row (Ravindra Jadeja) considering Matches is
one of important feature along with others like past runs saved, fitness
level, fielding position etc Will you treat the second row as a) Outlier and
drop the instance b) Outlier and do some specific treatment, if so what c)
Leave the data as it is and train the model (Assume natural data pattern) d)
Check if it is data/reporting issue e) Check this feature in combination with
other features (multivariate analysis/engineering) f) Reduce the impact of
outlier Coming to Outliers in general, not all outliers typically stand out.
Take in many cases fraudulent transaction might look very genuine. Amplify
this with huge dataset and large features space, making it even more complex
to handle outliers. In some case even seasonality or natural drift might look
as outlier Outlier needs closer look at business and data and can be handled
with options mentioned above depending on the nature of outlier. Dig deeper
into it as much as possible hashtag#datascience hashtag#outliers
hashtag#statistics hashtag#datascientist hashtag#bigdata hashtag#dataanalysis

"
https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6556363817675264000,Prudhvi Potuganti,Data Scientist | Craves to Learn | Loves to Solve | Lives to teach,225,18 Comments,"A well spent sunday for me is reading a book. Last evening, I spent 2.5 hours
and completed DS/ AI starter hand book by Ankit Rathi After completion of
book, I felt like I should do a video review instead of some two line review.
Ankit has taken a lot of pain to keep very good, free resources. He has put
both knowledge and wisdom gained from his experience in the book. A big kudos
to him for the attempt. My review here :

"
https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A10446044-6556462403884802048,NA,NA,NA,NA,NA
https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6556433202372767744,Ruchi Jaju,Content Writer | Consultant | Sales & Marketing Professional | LinkedIn Enthusiast,47,13 Comments,"To the hashtag#sales people out here, how long did you chase an inactive
customer? In this video, I am going to share my story of a successful chase
which lasted close to 2.5 years. If you have a success story or you want to
ask me something, feel free to share in the comments section. P.S.: And if you
like my videos and posts, don't forget to follow the hashtag to get the
updates of my latest posts :) hashtag#resilientruchi
hashtag#businessdevelopment hashtag#customerbase hashtag#clientrelations
hashtag#salesperson hashtag#salesandmarketing hashtag#salespeople
hashtag#customerrelationships hashtag#relationshipmanagement

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6556390689985396736,Ashi Singhal,I help YOU to build YOUR brand on LinkedIn | YOU=Startups+People | Host of Podcast: Demystifying LinkedIn | #demystifyLI,210,31 Comments,"Your home on hashtag#LinkedIn is not your profile. You don't live there. You
live in the LinkedIn feed of other people. That's your home on LinkedIn. More
you appear in people's feed, more will be your visibility. But don't become
reckless just to appear in people's feed. It'll backfire. Be YOU. It'll work
like a charm 😁 What are your strategies to amplify your presence on LinkedIn?
Share below! hashtag#demystifyLI

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6556161929856069632,Srivatsan Srinivasan,"Chief Data Scientist | Data (Big, Huge, Small, Fast, Whatever) | Cloud | Forever Student",60,3 Comments,"Roger Federer vs Novak Djokovic Wimbledon final just started. Have you ever
wondered inspite of so many young talents coming in for last 16 years what
gets the top 3 seed (Federer, Nadal, Djokovic) always in Wimbledon final
(Except for one year) In recent interview 4th seeded Kevin Anderson brought
some interesting facts below ""It's not lack of quality other players, They
(Top 3) know what it's like playing on Center Courts week in, week out at the
Grand Slams. They know what it's like being in the semis, in the finals. That
sort of experience just keeps on compounding, Nobody can simulate what it
feels like going out and playing the finals of a Grand Slam, semis and finals""
Above is true with any domain even though if not direct correlation.
Experience keeps on compounding. Experience tells organization on what will
work and what will not and if works what is the best way it will work. Sad
reality in industries like software engineering, experience is looked at as
liabilities rather asset. I see lot of posts on Age discrimination in
LinkedIn. To add to the fact 80% of workforce in silicon valley is under the
age of 32 years Recruiters and hiring managers should test ones knowledge or
capability rather testing ones ability to do work based on Age. hashtag#age
hashtag#recruiting

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6555343568209309696,Ganesh Kumar Anegondi,Founder of Spacemen Digital Growth Consultancy | Helping businesses scale digitally | Digital Marketing Head | IITKGP,14,1 Comment,"Aren't we all guilty of doing this at some point of time? Writing content for
search engines and not for the actual reader! It makes excellent business case
but the personal connect with user is lost. It has been a really long time
where a piece of content I read online had left me really thinking! Any
suggestions for some nicely written articles? Please comment below. Fabulous
creative by Marketoonist.

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6555299127914262528,Prudhvi Potuganti,Data Scientist | Craves to Learn | Loves to Solve | Lives to teach,157,12 Comments,"A harvard's research from 1994 on people who were radically successful found a
strange pattern them. Most of the re-worked their habits after life
threatening illness or divorce or etc. If you face extreme calamity in your
personal or professional life, work on new habits which will make you again
!!. Take it as an opportunity

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6554222530645848064,Prudhvi Potuganti,Data Scientist | Craves to Learn | Loves to Solve | Lives to teach,170,15 Comments,"I reply to almost all the messages which I receive on LinkedIn. Any questions
? See the chart !! I love analyzing my LinkedIn Data. I downloaded my 14k
connections data and shared the 800 companies in India with data science teams
I analyzed my LinkedIn comments/likes and found who are more engaging with my
posts - the most frequent people. Now I started working on messages too !!
More insights on the way !! 2018 (08-11) are the periods of deep work when i
created NLP 100 hours Ashi Singhal Ruchi Jaju Ankit Rathi Amit Choudhary
Sachin

"
https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A10446044-6554658755999559681,NA,NA,NA,NA,NA
