post_link,Profile_Link,profile_headline,likes_count,comments_count,post_content
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6609768695512293376,Anand Malligavad,Lake Conservationist at Bengaluru,202,8 Comments,"Thanks to “Dainik Jagaran” & Anshu Singh ji for writing article and Inspiring
Nature Lover’s 😇 https://lnkd.in/ffTeU7G

"
https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6609651296389689344,Preksha Kaparwan,"CMO @alphaa ai, Natural Language Search for Data. AI, NLP for Tableau",681,87 Comments,"In case you were wondering what my real job is 🙈... . It's to keep learning
new hashtag#lifeskills. . We unfortunately had a flat tyre and none of us knew
how to work a Jack and replace the tyre. Then came hashtag#youtube to our
rescue. . And I felt it's imperative that I learn how to change the tyre if I
am gonna drive the car. Just like the hashtag#startups we run 😊. . What is the
latest new skill you have learnt? . hashtag#weekmotivation
hashtag#enterprenuer hashtag#livedemo

"
https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6609663530545352704,Chaitanya Sagar,"CEO at Perceptive Analytics (Winner, Fidelity Data Challenge, Awardee, Netflix Hackathon, Top 10 Emerging Analytics Co.)",21,4 Comments,"Monday Madness! Caption this and have fun!

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6609662132873191424,Ritesh Bhagwat,Data Scientist | Applied Mathematics | Spiritually Bayesian!,151,19 Comments,"A question to all my Friends on Linkedin: Lately, I have been seeing a lot of
people including some very prominent ones , proposing that to work in Data
Science one needs to master Data Science as well as Data Engineering. I have a
slightly different take on this... 1\. As someone who is a core Data
Scientist, Data engineering is a secondary skill for me. I feel Data Science
is so vast and there is so much of work and progress needed to be made in very
basic things that it is almost impossible to spend enough time on
understanding data science itself. 2\. A secondary skill is a must but it
should remain a secondary skill.In my view mastering both skills is
impossible, one will always remain a secondary skill. 3\. The same applies if
Data Engineering is the primary skill as it is also a very vast field in
itself. hashtag#datascience hashtag#machinelearning
hashtag#artificialinteligence hashtag#bigdata hashtag#datawrangling
hashtag#dataengineering

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6608991343584874496,Mohneesh Sreegirisetty,Bachelor of Technology at RGUKT NUZVID,21,3 Comments,"""I love you Julia"". No this is not a love confession.I am talking about the
programming language Julia. I came across it today and followed up with the
tutorials. It's tagline says: ""looks like python, feels like Lisp, runs like
Fortran/C"". Basically it deals with the 2 language problem we encounter,
python for productivity and C for performance. Although I am a python fan and
have been using it for everything, it is slow at times because of its high
level nature. So there were some benchmarks I looked into and Julia runs
pretty much like C(in terms of speed). Why is Julia not extensively used for
machine learning tasks, as it even supports scikit-learn and faster than
python. I wanted to have the opinions of experts. I am sorry for tagging
without permission. Kyle McKiou Prudhvi Potuganti Andreas Kretz Jason Brownlee
Imaad Mohamed Khan What are your thoughts on julia? hashtag#julia

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6604959656647454720,Prudhvi Potuganti,Data Scientist | Craves to Learn | Loves to Solve | Lives to teach,600,39 Comments,"Who said you will become a Data Scientist in 1 month ? My student Shreya
Mukerjee became a data scientist after 11 months of struggle. This success - I
will cherish forever !! Because I know the efforts which both of us kept for
her goal. With a sales background, little time to learn, no coding before, she
made it. My efforts are proportional to student's perseverance. This success
is the true epitome for the power of mentoring which I always believed in !!
PS : Last few seats in End to End DS. People who inquired hurry up !!

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6608574488999194624,Dr Aniruddha Malpani,Angel Investor. Malpani Ventures. Funding frugal innovation in India.,32,8 Comments,"While architects are great at designing floor plans, some fail to apply design
thinking to factor in how users will actually use the space. They are great
with the anatomy - but need to figure in physiology as well ! Function is more
important than just good looks , and you need to think about the ebb and flow
of human traffic - over the day, and over the years as well

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6608609009903689728,Preksha Kaparwan,"CMO @alphaa ai, Natural Language Search for Data. AI, NLP for Tableau",626,120 Comments,"I have decided to take a break and reflect on certain aspects of our work and
the way forward to hashtag#theindiandream . And read books. 🤓 Finish few I
told myself I will in 2019 and more. Also, take this post as a reminder to
read the ones you had in your new year resolution. 😁 So calling upon the
hashtag#bookworms to suggest books on growth, marketing, and sales. And, I
would love to know what you are reading. . Reading The Startup Playbook by
David Kidder hashtag#cxos hashtag#enterprenuer hashtag#weekendmotivation

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6607881389394223104,Prudhvi Potuganti,Data Scientist | Craves to Learn | Loves to Solve | Lives to teach,"2,743",177 Comments,"Glad to announce that we have doubled the number of opportunities at our
office. Creating more employment opportunities is #1 motivation for me to be
an entrepreneur. My parents inaugurated the space. It was one lovely moment
when you make your parents proud !! Thank you all students who trusted us !!
Your trust in us creates more opportunities. Siddartha Rayapudi Ashwini Naidu
Amanjeet Sahu Guru Manikanta Innamuri Kavitha Vulli Bennet Venisa Sai Krishna
Dammalapati Special mention : Deepak Murugaian for supporting us with
technology to deliver content. More to come. Watch out the space for hiring
opportunities !!

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6607723543042056192,Ganesh Kumar Anegondi,Founder of Spacemen Digital Growth Consultancy | Helping businesses scale digitally | Digital Marketing Head | IITKGP,"12,287",358 Comments,"""IIT Kharagpur boy bags annual package of 1.4 crore"" - my uncle read out
loudly from a popular newspaper. “Our boy has been a topper all along his
school and college, if not 1.4 crore he’ll get atleast half of it. All our
problems will be solved” - he said looking at me I’m not the first person to
hear these words and I certainly won’t be the last. Parents and relatives
don’t realize the impact of these innocent words. Not even the top 1% of
IITians get the above package. Newspapers publish half baked stories for
sensationalism. I don’t understand why a student’s placement in a Google or a
Facebook or a Microsoft becomes a national news. They just show one side of
the coin. The beautiful side. There is one more side to the same coin. An ugly
side. No one likes to showcase it or talk about it. Be it the coaching
centers, newspapers or IITs themselves. The truth is, an average student at
IIT gets an annual package somewhere between 6 to 8 LPA. And believe me when I
say there are many average students. I’m also one of them. On top of it, there
are many students who fail to secure an offer despite multiple attempts. So,
the next time you come across such an article, take the news with a pinch of
salt. Indian Institute of Technology, Kharagpur hashtag#placements
hashtag#interview

"
