post_link,Profile_Link,profile_headline,likes_count,comments_count,post_content
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6473452169277378560,Nusayba Sowdagar,Business Innovator | Entrepreneur | Innovation Exe. | Market & Research | AR & VR Developer | Founder MoStyle | IT 🌍,33,3 Comments,"ARAnatomy... Small app made to learn about the Human Anatomy... I'm still
working on that.. Simply a prototype hashtag#AR hashtag#mobileApplication
hashtag#learning hashtag#markerlessAR hashtag#unity3d hashtag#vuforia

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6473182988183134208,Deepak Murugaian,"Making Tools for ""Teaching As A Business"" providers to run successful online business empires! Hiring Frontend - Next JS",8,2 Comments,"“People create their own success by learning what they need to learn and then
by practicing it until they become professional at it”, Brian Tracy My
question for online trainers and educators is, are you able to help your
online students practice while they are in a session? hashtag#teachedison
hashtag#acceleratedlearning hashtag#learningplatform hashtag#trainingplatform

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6471894279974375424,Andriy Burkov,"ML at Gartner, author of The Hundred-Page Machine Learning Book (Hiring!)",401,58 Comments,"I was surprised by a very frustrating customer experience with Best Buy. So
I'm at a mall right now waiting for my kids English class to finish. Decided
to buy electronics on Best Buy's website to avoid the crowd. When I was about
to submit my order, my mac turned off. So I go to Best Buy and say: I started
a transaction at your online store, but my mac is out of charge, please lend
me a charger to finish my transaction. The employee says: I cannot let you
borrow a charger, we need them on the tables. I say: ""Sorry, maybe I wasn't
clear. I need to finish a transaction on your website. You are an electronics
store, you sell macs, you have a charger, let me finish the transaction,
please."" He says, sorry, cannot help you. So I go to an Apple store in another
mall, ask for exactly the same and (miracle!) they are able to lend me a
charger from one of the macs they showcase on a table to finish my transaction
with Best Buy. The moral of the story: Apple loves customers. Best Buy wants
to get rid of them.

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6471120011892219904,Kiran Verma,Human | School Dropout | Founder of Simply Blood | Social Entrepreneur | LinkedIn Power Profile 2018 | TEDx Speaker,90,40 Comments,"hashtag#EarnLoyalty Yesterday I took a cab through Uber and another cab
through Ola (ANI Technologies Pvt. Ltd). I asked the Ola driver about how his
business doing with the company? He said ""Horrible"". He the operator is a
""Lala Company"", deducting commission unnecessary, no hashtag#CustomerCare, no
business hashtag#Ethics. The same thing I asked with uber driver (pictured).
He said, it's really great. The company Charges less from customer, takes
standard commission and have hashtag#Values in their cultural DNA. I was
amazed to see the knowledge of both drivers who were not so qualified yet they
could see the different value proposition in both brands. That's only because
one brand was built to ""Solve a Problem"" whereas other one just replicated out
of Greed or maybe Opportunity. But they forgot to copy ""The Art of Earning
Loyalty"". Uber is anyday a bigger brand because of its hashtag#Loyal
hashtag#BrandValue and all the hashtag#Entrepreneurs (specially in non-
profits) should focus on creating values for each stakeholder.
hashtag#Entrepreneurship hashtag#Learning hashtag#DonateBlood
hashtag#SaveLives with Simply Blood

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6470992875659321344,Rakesh Ramaswamy,Co-founder of GetVu,9,2 Comments,"Dear job seekers, I am currently looking for candidates . Multiple
opportunities, for different job vacancies. Salaries from 8.000 to 47.000
depending on positions. Hit like so I can review your profile, comment with
your email or suggest one of your contacts. This type of messages can be found
everywhere on LinkedIn and people tend to answer/comment without even reading
the full details. Don't fall for this kind of hoax that has been used for so
long. Read the whole update and remember that LinkedIn has a Jobs section that
can be used by serious announcers. Regards hashtag#announcements
hashtag#linkedin

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6470624187118690304,Perceptive Analytics,"3,467 followers",1,3 Comments,"How does the amount of data effect accuracy of models? The Accuracy & F1 score
increases as the number of observations increase (see the steep rise in
accuracy and F1). After some increase, they plateau pretty quickly. In this
specific case of a churn model, we see plateau at 5000 data points. This is
just an example. However, the fact that the number is just 5000 means that you
can potentially take a sample of your 'big data' and still arrive at similar
results. Thoughts?

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6470114308666810368,Dr Aniruddha Malpani,Angel Investor. Malpani Ventures. Funding frugal innovation in India.,404,115 Comments,"How do you evaluate the technical expertise of someone in a field you are
clueless about? Thus, if you need to hire a data scientist, and you don't know
enough about AI /ML, how do you select the right candidate? The trick is to
find someone who can explain complicated concepts in simple terms. Only a
really confident expert, whose basics are sound, can do this. If he needs to
use jargon, this is a red flag.

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6469580134075727872,Munesh Kumar Sharma,Android Developer | Craves to learn | Loves to solve,24,15 Comments,"I am using airtel network, plan of 448INR, that provides 1.4GB/day, 100 SMS
and unlimited calls for 82 days. I just thought of testing my internet speed
(after I finished my daily limit of 1.4GB), so I thought of downloading
hashtag#PUBG (1.55GB). I started downloading at 7:45 PM (IST) and it finished
at 7:53 PM (IST). I was flabbergasted by the speed airtel provides even after
the daily limit of 1.4GB was over. airtel is awesome. Rishi Gargi, airtel does
work pretty good👍.

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6469247406428033024,Malaikannan Sankarasubbu,"Vice President, AI Research @Saama Technologies",87,9 Comments,"80% of data Pharma deals with is Unstructured text. Language is a beautiful
thing, anything that is beautiful is hard to understand. Artificial
Intelligence has evolved to a great extent in the past couple of years to
understand Natural Language. We at Saama are working on Optimizing and
Accelerating clinical trials using Natural Language Understanding (AI). I gave
a talk on how we are approaching it at the Medtech2018 conference in Syracuse,
NY. Thanks, Ann-Marie Gilroy for the invite to talk and Jennifer Sertl for a
good discussion.

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6469182009800519680,Ak Senthil,Data scientist | Award winner | 21K+followers,47,93 Comments,"How to avoid for loops in python? hashtag#python hashtag#loops

"
